Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-08-20,S004,P0007,Groceries,West,110.0,85,38,77.75,67.56,15,Snowy,1,62.76,Summer
2022-06-10,S001,P0014,Electronics,West,121.0,23,44,30.51,77.62,15,Rainy,1,79.7,Autumn
2022-12-22,S003,P0020,Clothing,West,97.0,59,137,64.78,33.46,0,Sunny,0,32.25,Autumn
2023-09-21,S005,P0014,Groceries,East,365.0,281,84,284.18,40.68,0,Snowy,0,42.72,Summer
2023-09-16,S004,P0018,Furniture,East,474.0,99,122,101.58,95.66,0,Cloudy,1,91.07,Spring
2023-05-02,S005,P0001,Toys,South,399.0,200,132,191.14,84.89,20,Rainy,1,86.14,Winter
2023-11-19,S005,P0014,Clothing,South,373.0,184,27,197.47,75.05,15,Rainy,0,73.47,Summer
2022-01-14,S005,P0011,Toys,West,305.0,239,89,258.81,93.76,20,Cloudy,1,90.6,Winter
2023-07-19,S003,P0020,Electronics,West,187.0,77,121,67.91,43.09,20,Rainy,1,39.62,Autumn
2023-02-02,S005,P0020,Furniture,East,92.0,56,99,58.93,59.77,0,Rainy,1,63.1,Summer
2022-02-02,S003,P0003,Electronics,South,222.0,74,122,76.31,76.35,0,Cloudy,1,79.03,Summer
2023-03-09,S004,P0018,Toys,West,352.0,216,147,219.9,29.59,5,Snowy,0,31.36,Summer
2022-05-28,S001,P0011,Furniture,West,143.0,27,112,22.1,43.22,20,Snowy,1,42.54,Winter
2022-02-14,S003,P0010,Electronics,North,349.0,262,71,275.49,45.83,10,Sunny,0,46.3,Spring
2023-05-28,S001,P0013,Electronics,North,444.0,332,167,323.11,14.1,15,Sunny,1,17.93,Winter
2022-12-01,S004,P0019,Toys,East,402.0,270,184,288.77,14.15,20,Rainy,1,10.01,Winter
2022-03-20,S004,P0004,Clothing,East,167.0,156,136,155.8,39.01,20,Snowy,0,37.86,Spring
2023-05-29,S004,P0003,Furniture,South,481.0,470,77,462.87,65.92,20,Rainy,0,62.55,Winter
2022-06-01,S004,P0018,Furniture,South,123.0,60,98,57.98,31.05,15,,1,26.68,Autumn
2022-08-23,S005,P0018,Furniture,South,464.0,375,193,368.73,22.68,20,Rainy,1,26.43,Spring
2023-08-27,S005,P0016,Furniture,North,445.0,311,136,304.69,58.32,0,,0,59.46,Summer
2023-05-23,S003,P0007,Electronics,East,440.0,0,21,10.29,77.44,15,Rainy,0,79.64,Winter
2022-08-09,S003,P0012,Clothing,East,229.0,39,71,41.45,56.55,15,Cloudy,0,54.23,Spring
2023-06-12,S005,P0011,Furniture,East,,42,180,46.43,99.9,15,Rainy,0,100.11,Autumn
2022-05-11,S004,P0017,Clothing,West,,436,191,436.23,98.4,5,Snowy,1,100.06,Summer
2022-12-08,S005,P0020,Furniture,South,368.0,22,102,23.18,58.09,20,Rainy,1,60.5,Summer
2022-06-13,S003,P0014,Electronics,South,241.0,123,41,118.18,10.78,20,Sunny,1,8.5,Autumn
2022-06-28,S005,P0019,Electronics,East,259.0,104,138,121.16,91.93,5,Sunny,0,91.66,Summer
2023-03-08,S001,P0004,Clothing,West,374.0,258,125,264.51,94.11,0,Snowy,1,92.33,Autumn
2022-05-04,S002,P0012,Clothing,West,263.0,181,135,185.27,44.5,5,Cloudy,0,46.49,Spring
2023-12-30,S005,P0018,Toys,East,61.0,29,43,33.61,67.63,15,Sunny,0,67.29,Winter
2022-06-25,S002,P0011,Furniture,South,358.0,168,74,185.72,44.8,5,Cloudy,1,48.17,Spring
2023-02-22,S003,P0007,Groceries,West,315.0,262,103,272.03,50.35,10,Sunny,0,54.0,Spring
2023-09-16,S004,P0005,Electronics,North,259.0,182,55,196.4,56.29,0,Sunny,1,52.47,Spring
2023-11-14,S003,P0013,Clothing,East  ,445.0,185,136,194.21,65.27,20,Cloudy,1,63.17,Autumn
2023-01-13,S003,P0010,Furniture,East,500.0,36,89,40.94,67.69,20,Snowy,0,70.06,Spring
2022-06-06,S002,P0002,Clothing,North,475.0,261,43,262.06,76.77,10,Cloudy,0,81.66,Spring
2022-02-13,S003,P0007,Electronics,South,281.0,67,159,72.93,16.96,5,Sunny,0,17.3,Spring
2023-06-20,S004,P0008,Electronics,East,450.0,231,120,230.87,26.06,5,Rainy,1,24.27,Summer
2023-06-26,S003,P0001,Electronics,East,495.0,22,83,22.24,73.53,10,Sunny,1,70.02,Autumn
2023-07-22,S001,P0009,Furniture,South,338.0,2,58,-5.79,46.5,20,Cloudy,1,51.39,Spring
2023-07-10,S003,P0010,Clothing,West,284.0,139,159,148.56,53.62,10,Cloudy,0,52.34,Summer
2023-04-11,S005,P0003,Groceries,South,455.0,329,20,337.77,20.56,5,Rainy,1,25.26,Summer
2022-12-11,S002,P0012,Groceries,South,191.0,84,127,93.11,57.76,5,Cloudy,0,57.15,Autumn
2023-03-22,S003,P0012,Toys,West,261.0,7,172,14.66,80.81,15,Sunny,1,76.61,Summer
2022-04-20,S003,P0016,Clothing,North,353.0,85,174,75.88,48.82,20,Rainy,1,50.76,Winter
2022-11-29,S002,P0013,Clothing,South,101.0,20,89,31.05,42.94,0,Cloudy,0,41.82,Summer
2023-02-23,S005,P0004,Electronics,West,179.0,134,108,138.0,77.46,10,Snowy,1,81.52,Winter
2023-03-22,S002,P0011,Toys,North,197.0,56,96,56.42,,0,Cloudy,1,61.19,Autumn
16/11/2022,S005,P0014,Clothing,North,417.0,368,21,371.24,34.76,10,Rainy,1,35.69,Spring
2022-03-13,S004,P0008,Toys,West,413.0,235,67,252.88,32.65,10,Sunny,0,31.86,Winter
2023-10-09,S005,P0003,Toys,West,438.0,428,140,427.03,58.21,5,Cloudy,0,59.47,Winter
2022-02-17,S005,P0009,Furniture,South,478.0,298,154,298.76,38.16,5,,0,34.63,Summer
2022-11-23,S001,P0012,Electronics,South,51.0,15,115,15.96,53.88,0,Rainy,1,52.97,Spring
2022-12-29,S003,P0003,Toys,East,172.0,137,115,152.52,57.58,15,Rainy,1,58.45,Spring
2023-05-26,S001,P0003,Clothing,South,116.0,12,46,8.15,24.54,15,Cloudy,0,25.85,Autumn
2023-06-24,S002,P0006,Furniture,East,463.0,128,116,129.79,34.37,15,Snowy,1,39.33,Winter
2023-06-19,S001,P0019,Clothing,North,177.0,25,129,26.63,93.19,20,Rainy,1,95.34,Spring
2022-12-20,S005,P0018,Clothing,South,147.0,69,148,79.59,60.58,10,Cloudy,1,57.6,Spring
2022-07-06,S005,P0005,Toys,South,436.0,293,105,284.23,36.26,0,Cloudy,0,36.69,Autumn
2022-08-19,S002,P0001,Furniture,North,346.0,257,57,258.17,60.01,15,Cloudy,0,57.94,Winter
2023-04-26,S003,P0003,DESCONOCIDO,West,166.0,66,185,76.53,,0,Cloudy,0,76.17,Autumn
2023-05-30,S003,P0008,Toys,West,336.0,33,168,51.33,39.59,10,Sunny,0,37.77,Spring
2022-06-10,S005,P0018,Clothing,South,115.0,110,46,109.93,55.98,20,Rainy,1,58.09,Summer
2022-02-02,S001,P0012,Electronics,North,473.0,312,105,305.3,60.86,20,Rainy,0,64.73,Spring
2023-03-14,S003,P0010,Clothing,West,111.0,76,105,72.16,44.64,5,Rainy,0,42.36,Autumn
2022-11-20,S003,P0012,Groceries,North,312.0,108,21,113.04,42.67,10,Rainy,0,41.21,Autumn
2023-06-03,S001,P0010,Electronics,East,172.0,91,72,99.19,54.34,0,Snowy,1,58.54,Spring
2023-12-21,S002,P0005,Toys,South,217.0,57,99,64.53,44.65,15,Rainy,1,48.42,Autumn
2023-03-23,S004,P0008,Furniture,East,226.0,215,25,226.15,23.71,15,Rainy,0,27.02,Spring
2023-11-12,S001,P0004,Furniture,West,179.0,90,119,105.48,91.11,20,Snowy,1,88.83,Winter
2023-11-09,S002,P0017,Furniture,South,263.0,245,64,252.97,25.44,5,Snowy,1,25.21,Winter
2023-07-30,S004,P0005,Groceries,East,249.0,196,50,213.8,87.42,0,,1,91.17,Winter
2023-02-04,S001,P0001,Toys,East,,30,109,35.19,86.69,15,Snowy,1,87.32,Winter
2023-02-03,S005,P0019,Clothing,North,291.0,153,177,154.81,81.55,10,Snowy,0,78.82,Autumn
2022-04-28,S004,P0020,Toys,East,442.0,433,38,439.86,76.07,15,Cloudy,0,75.34,Summer
2022-08-19,S002,P0010,Toys,South,231.0,101,127,96.2,78.48,10,Rainy,0,82.46,Spring
2022-01-10,S003,P0010,Electronics,North,217.0,158,176,148.76,37.11,20,Sunny,1,39.36,Summer
2022-10-10,S002,P0017,Groceries,West,306.0,221,48,233.13,78.41,15,Snowy,1,77.07,Spring
2022-04-02,S002,P0015,,South,210.0,150,146,164.19,92.64,10,Rainy,0,94.46,Autumn
2022-09-25,S003,P0018,Electronics,South,500.0,212,161,211.22,,10,Rainy,1,36.53,Spring
2023-03-04,S004,P0018,Clothing,North,110.0,87,151,89.69,54.25,0,Sunny,1,52.54,Winter
2023-12-01,S003,P0013,Clothing,West,325.0,3,54,16.76,59.04,15,Sunny,1,55.31,Summer
2022-02-03,S003,P0003,Clothing,West,74.0,30,112,22.18,45.25,5,Rainy,1,50.2,Summer
2022-09-01,S004,P0011,Groceries,East,240.0,72,178,86.56,26.18,10,Cloudy,0,28.76,Autumn
2023-08-30,S003,P0016,Clothing,East,63.0,31,120,24.11,82.08,15,Rainy,1,77.9,Winter
2022-09-22,S003,P0004,Clothing,North,196.0,196,108,215.42,53.46,0,Rainy,1,52.24,Summer
2023-05-01,S003,P0019,Clothing,South,231.0,85,167,90.06,,10,Snowy,0,103.22,Summer
2023-10-03,S001,P0005,Furniture,West,,73,172,79.79,19.2,20,Sunny,0,20.38,Spring
2022-04-01,S002,P0003,Toys,West,288.0,20,166,31.41,"44,17",0,Cloudy,1,48.26,Winter
2023-09-13,S002,P0007,Clothing,West,331.0,1,159,-6.67,55.67,5,,0,55.84,Summer
2023-05-28,S001,P0019,Toys,East,63.0,54,80,57.15,37.48,15,Sunny,0,35.4,Winter
2022-04-24,S001,P0011,Groceries,South,208.0,133,132,132.48,22.58,0,Sunny,1,22.87,Summer
2023-09-08,S005,P0001,Electronics,North,474.0,91,117,104.16,46.55,20,Sunny,0,51.5,Spring
2022-08-16,S005,P0011,Furniture,South,92.0,30,130,30.5,54.86,5,Cloudy,1,49.86,Summer
2023-01-16,S003,P0006,Groceries,North,216.0,92,174,108.64,67.27,5,Cloudy,0,70.13,Summer
2022-02-16,S004,P0006,Furniture,North,223.0,133,133,133.94,84.26,0,Rainy,0,82.36,Autumn
2022-08-22,S003,P0004,Furniture,East,143.0,1,55,4.38,23.12,15,Cloudy,0,21.77,Winter
2023-08-17,S005,P0008,Clothing,North,126.0,4,85,13.79,23.29,0,Rainy,0,27.23,Winter
2023-02-26,S003,P0004,Toys,South,188.0,155,157,145.15,66.38,5,Sunny,1,69.76,Summer
2022-12-01,S002,P0006,Toys,East,64.0,56,39,46.32,39.81,0,Cloudy,1,44.37,Summer
2023-05-11,S001,P0004,Electronics,South,272.0,7,155,1.76,64.65,0,Rainy,1,63.81,Spring
2023-10-13,S001,P0020,Groceries,West,58.0,38,84,53.27,32.44,5,Sunny,1,29.59,Spring
2023-10-27,S005,P0010,Electronics,North,139.0,118,184,127.4,83.47,15,Snowy,1,88.18,Autumn
2022-07-23,S002,P0013,Groceries,South,98.0,42,164,53.8,63.99,10,Snowy,1,66.35,Autumn
2022-11-05,S005,P0012,Toys,West,387.0,45,37,55.46,53.36,5,Snowy,1,52.04,Winter
2023-11-14,S001,P0014,Furniture,South,499.0,425,58,426.72,43.51,10,Cloudy,0,43.47,Autumn
2022-11-17,S004,P0002,Toys,North,57.0,27,196,29.44,69.11,15,Snowy,1,68.73,Spring
2023-07-14,S005,P0007,Electronics,East,346.0,74,145,69.26,20.13,5,Sunny,1,18.76,Summer
2023-09-10,S002,P0020,Groceries,South,446.0,84,188,87.23,38.12,0,Snowy,1,38.17,Winter
2022-08-28,S004,P0011,Furniture,West,295.0,180,45,182.65,56.1,20,Snowy,0,56.92,Spring
2023-06-19,S001,P0016,Electronics,South,328.0,157,134,175.12,55.86,20,Rainy,0,54.66,Winter
2022-05-26,S001,P0001,Clothing,East,211.0,200,114,207.14,14.76,5,Sunny,1,14.03,Autumn
05/06/2023,S004,P0010,Electronics,North,490.0,253,196,253.86,99.84,10,Rainy,1,98.13,Spring
2023-12-14,S001,P0009,Furniture,East,422.0,248,27,238.24,92.88,5,Cloudy,0,91.13,Autumn
2022-08-19,S004,P0010,Electronics,South,412.0,5,179,13.46,20.75,20,Snowy,1,23.72,Autumn
2022-05-31,S001,P0014,Groceries,South,253.0,164,135,157.08,32.3,15,Sunny,0,27.9,Spring
2023-06-27,S002,P0015,Groceries,East,222.0,18,142,34.84,,0,Cloudy,1,90.14,Winter
2023-01-15,S002,P0004,Electronics,West,136.0,101,129,99.85,43.35,5,Snowy,1,45.91,Autumn
2023-05-07,S004,P0014,Electronics,West,347.0,105,143,110.08,93.04,5,Sunny,1,89.49,Summer
2023-01-13,S003,P0011,Clothing,South,481.0,415,78,424.56,79.02,5,Snowy,1,76.34,Summer
2023-07-29,S005,P0003,,South,248.0,184,29,193.0,12.02,15,Cloudy,1,12.14,Winter
2023-08-01,S003,P0010,Clothing,West,225.0,29,197,46.25,,10,Cloudy,1,15.79,Winter
2022-12-24,S002,P0007,Groceries,West,67.0,14,35,16.91,26.25,15,Snowy,1,22.71,Spring
2023-01-23,S001,P0007,Furniture,North,89.0,88,89,105.74,69.71,5,Sunny,0,71.23,Autumn
2023-03-17,S005,P0016,Furniture,South,264.0,206,134,198.82,42.36,15,Sunny,0,45.6,Autumn
2022-04-22,S003,P0002,Groceries,East,278.0,40,129,43.69,28.1,0,Rainy,1,26.86,Autumn
2022-03-09,S001,P0003,Furniture,East,,314,42,307.67,14.69,5,Sunny,1,13.81,Autumn
2023-12-15,S004,P0011,Furniture,East,61.0,51,162,52.28,39.03,0,Cloudy,1,34.56,Spring
2023-05-18,S003,P0014,Furniture,North,429.0,168,123,163.91,63.98,0,Cloudy,0,63.65,Spring
2022-10-06,S001,P0014,Toys,North,413.0,2,162,18.23,55.72,15,Cloudy,0,52.96,Winter
2022-10-29,S005,P0002,Clothing,North,193.0,161,46,170.29,45.15,20,Rainy,1,41.17,Spring
2023-01-11,S001,P0013,Electronics,South,137.0,103,136,119.32,85.62,20,Cloudy,1,84.52,Autumn
2023-11-07,S005,P0011,Furniture,West,378.0,160,199,172.13,87.63,10,Rainy,0,90.9,Spring
2023-08-22,S001,P0012,Clothing,West,303.0,166,34,159.22,12.98,10,Snowy,1,12.05,Autumn
2023-07-13,S002,P0008,Electronics,East,269.0,52,156,62.53,77.93,15,Cloudy,1,81.91,Summer
2022-09-30,S005,P0009,Clothing,East,159.0,6,184,13.07,71.07,20,Rainy,1,70.12,Winter
2022-05-26,S003,P0005,Toys,North,324.0,299,23,293.79,99.15,15,Rainy,0,103.01,Spring
2022-09-12,S005,P0016,Clothing,West,453.0,169,199,164.06,27.79,0,Cloudy,1,27.85,Summer
2023-03-11,S005,P0006,Toys,North,200.0,105,119,117.55,18.65,15,Cloudy,1,16.65,Spring
2023-12-10,S005,P0018,Clothing,East,319.0,142,47,143.38,10.46,20,Cloudy,0,7.07,Summer
2023-03-07,S002,P0019,Electronics,East,135.0,126,195,143.53,67.86,5,Cloudy,0,69.13,Winter
2022-01-08,S005,P0009,Toys,East,489.0,147,81,141.76,21.5,5,Sunny,1,18.34,Spring
2022-06-30,S001,P0013,Furniture,South,123.0,21,30,13.36,63.08,15,Rainy,0,58.62,Spring
2022-09-16,S001,P0013,Electronics,West,331.0,221,158,239.78,87.77,5,Cloudy,1,90.53,Winter
2022-10-11,S005,P0018,Electronics,West,146.0,33,25,41.1,24.4,10,,1,24.36,Spring
2022-08-04,S003,P0007,Groceries,North,277.0,142,169,146.3,0.0,15,Rainy,0,65.0,Winter
2022-09-08,S005,P0008,Groceries,North,224.0,10,53,13.17,85.73,20,Rainy,1,81.6,Winter
2022-04-03,S002,P0003,Furniture,West,81.0,11,68,27.36,95.36,20,Snowy,1,96.33,Autumn
2022-04-27,S001,P0016,Clothing,East,67.0,18,121,20.84,95.54,5,Sunny,1,90.87,Summer
2023-03-06,S003,P0004,Furniture,West,158.0,96,32,109.49,70.09,10,Cloudy,1,73.59,Winter
2022-01-12,S005,P0002,Toys,South,491.0,448,163,466.49,39.15,5,Snowy,0,37.51,Autumn
2022-09-14,S002,P0001,Toys,East,76.0,11,46,21.26,61.91,20,Snowy,0,57.34,Winter
2023-09-29,S002,P0017,Furniture,South,441.0,292,31,283.84,42.62,5,Snowy,0,43.33,Summer
2023-01-15,S001,P0017,Furniture,North,217.0,212,161,214.12,70.91,0,Rainy,1,75.29,Summer
2022-04-26,S003,P0011,Toys,West,,82,45,95.06,68.37,20,Snowy,1,67.25,Autumn
2022-05-17,S005,P0015,Toys,West,51.0,13,168,17.75,48.75,5,Snowy,1,47.16,Summer
2023-10-17,S003,P0009,Groceries,South,442.0,262,26,252.06,27.19,10,Snowy,1,26.87,Autumn
2022-07-03,S005,P0014,Electronics,East,163.0,23,62,28.27,90.11,15,Snowy,0,90.61,Winter
2022-10-14,S002,P0012,Furniture,East  ,212.0,50,73,59.2,24.81,15,Sunny,0,21.54,Spring
2023-12-24,S005,P0002,Toys,East,254.0,241,171,260.82,35.96,15,Cloudy,0,31.65,Summer
2022-03-28,S001,P0011,Electronics,West,264.0,88,83,95.89,27.53,15,Rainy,0,32.25,Spring
2022-03-26,S003,P0010,Clothing,North,317.0,141,119,137.1,35.46,5,Sunny,1,36.45,Spring
2022-10-14,S004,P0019,Furniture,North,456.0,2,172,-0.4,76.71,15,Cloudy,0,80.78,Summer
2022-03-24,S005,P0018,Toys,West,128.0,38,179,43.03,67.08,20,Snowy,0,64.32,Autumn
2023-03-07,S005,P0013,Groceries,West,316.0,29,62,46.64,70.95,20,Cloudy,1,70.24,Autumn
2023-11-06,S003,P0006,Clothing,South,316.0,293,21,285.0,46.38,20,Rainy,1,48.65,Winter
2022-08-02,S002,P0020,Toys,West,220.0,123,52,121.67,90.07,0,Sunny,1,92.79,Summer
2023-10-03,S001,P0011,Electronics,South,489.0,470,38,464.82,41.24,20,Cloudy,0,40.01,Summer
2023-07-11,S001,P0016,Electronics,North,403.0,294,172,313.45,25.98,15,,0,21.81,Summer
2023-10-09,S004,P0001,Furniture,South,280.0,130,20,121.26,63.27,0,Snowy,1,68.19,Spring
2022-11-09,S001,P0004,Clothing,North,182.0,179,131,194.0,77.23,5,Snowy,0,72.26,Winter
2022-11-15,S003,P0010,Furniture,North,187.0,106,144,97.13,99.56,10,Cloudy,1,103.67,Winter
2023-10-28,S004,P0013,Groceries,West,224.0,181,72,189.44,72.02,20,Rainy,1,68.62,Autumn
2023-04-03,S004,P0011,Clothing,South,75.0,72,149,70.22,32.54,10,Cloudy,0,34.85,Winter
2023-06-05,S001,P0020,Furniture,South,349.0,345,143,337.86,69.14,20,Rainy,1,73.7,Spring
2023-05-18,S002,P0001,Clothing,North,376.0,371,60,362.96,21.6,10,Rainy,0,20.18,Winter
2022-11-04,S004,P0009,Furniture,West,374.0,360,25,361.71,83.36,10,Sunny,1,85.84,Autumn
2023-12-26,S004,P0010,Groceries,North,336.0,126,53,125.16,57.21,5,Snowy,1,59.31,Autumn
2022-05-25,S002,P0016,Clothing,East,103.0,90,41,95.78,56.87,0,Rainy,1,58.66,Autumn
2023-04-11,S005,P0009,Furniture,South,215.0,87,135,106.26,90.6,20,Rainy,0,88.83,Winter
2022-09-25,S002,P0010,Groceries,North,450.0,344,84,348.51,20.82,15,Snowy,0,16.37,Autumn
2023-01-14,S005,P0017,Groceries,North,,30,114,33.66,72.23,5,Rainy,1,74.48,Winter
2022-01-23,S005,P0016,Furniture,West,117.0,31,172,33.44,89.95,10,Snowy,0,92.2,Autumn
2023-09-11,S003,P0004,,South,66.0,31,81,31.41,62.54,10,Snowy,0,60.28,Winter
2023-03-25,S005,P0001,Furniture,East,498.0,182,21,184.2,21.65,20,Rainy,0,18.11,Winter
2022-12-24,S002,P0005,Groceries,South,348.0,306,87,320.14,73.82,15,Cloudy,1,78.04,Spring
2023-01-04,S001,P0014,Groceries,South,422.0,390,131,401.73,76.13,10,Sunny,0,80.57,Winter
2022-04-09,S005,P0008,Toys,West,380.0,60,32,70.68,19.07,20,Sunny,0,17.56,Winter
2023-04-06,S004,P0006,Furniture,South,192.0,96,21,113.93,,15,Cloudy,0,79.65,Winter
2023-01-22,S001,P0009,Electronics,South,205.0,84,142,92.5,29.33,5,Sunny,0,33.78,Spring
2022-10-02,S001,P0017,Toys,South,221.0,99,187,102.42,11.81,10,Rainy,0,10.0,Spring
2023-06-15,S001,P0006,Clothing,West,192.0,140,84,147.83,14.04,15,,0,14.51,Spring
2023-11-19,S003,P0005,Toys,West,,169,80,173.86,94.66,10,Sunny,0,91.53,Autumn
2022-01-31,S001,P0002,Electronics,South,411.0,363,63,375.34,80.69,0,Cloudy,1,76.02,Spring
2023-10-10,S004,P0003,Clothing,North,487.0,73,154,69.93,71.03,10,Sunny,1,71.99,Summer
2023-06-16,S004,P0001,Toys,North,295.0,175,187,173.53,17.57,5,Rainy,1,13.05,Summer
2023-07-10,S005,P0006,Electronics,West,496.0,193,133,199.61,98.04,0,Snowy,1,101.44,Winter
2023-05-30,S003,P0003,Toys,West,160.0,54,130,63.33,95.06,10,Cloudy,1,98.87,Winter
2022-09-24,S001,P0008,Clothing,West,89.0,68,56,75.34,73.36,20,Sunny,1,72.88,Spring
2023-03-26,S002,P0018,Electronics,North,127.0,74,75,79.86,31.22,15,Rainy,1,30.38,Winter
2023-04-30,S002,P0009,Electronics,West,257.0,134,143,150.21,46.54,20,Cloudy,1,45.13,Autumn
2022-08-02,S005,P0014,Electronics,East,128.0,121,125,135.11,14.14,10,Sunny,0,16.57,Summer
2022-06-10,S002,P0003,Toys,North,432.0,145,48,146.04,74.54,20,Snowy,1,75.57,Autumn
2022-11-18,S001,P0011,Groceries,East,344.0,149,38,157.12,48.03,5,Rainy,0,45.21,Winter
2022-09-07,S002,P0005,Furniture,North,183.0,14,41,17.01,99.19,20,Rainy,0,102.34,Winter
2022-07-28,S003,P0011,Electronics,West,300.0,88,54,94.19,64.21,15,Cloudy,0,60.61,Summer
2023-08-04,S001,P0011,Furniture,East,306.0,258,189,277.19,62.7,5,Rainy,1,62.01,Summer
2023-08-24,S002,P0014,Clothing,South,469.0,332,113,338.01,23.7,0,Sunny,1,19.81,Autumn
2022-10-16,S002,P0005,Furniture,East,119.0,88,159,84.66,99.73,15,,0,99.99,Autumn
2022-08-17,S004,P0009,Groceries,West,358.0,43,121,61.19,69.24,15,Rainy,1,66.98,Spring
2023-10-14,S001,P0017,Clothing,West,,46,68,62.49,32.38,10,Cloudy,1,34.69,Summer
2022-12-09,S004,P0005,Clothing,North,125.0,88,126,92.13,54.28,10,Snowy,0,50.5,Summer
2022-02-28,S001,P0004,Groceries,West,55.0,19,124,25.67,55.5,20,Cloudy,0,58.34,Summer
2022-02-20,S001,P0012,Electronics,South,364.0,31,83,28.64,70.75,0,Rainy,1,74.31,Autumn
2023-12-09,S003,P0008,Electronics,South,340.0,317,164,328.35,47.2,5,Snowy,1,50.75,Spring
2023-09-27,S004,P0015,Electronics,East,110.0,29,115,29.21,64.8,5,Sunny,1,65.89,Autumn
2022-04-17,S004,P0019,Clothing,South,461.0,430,35,443.86,63.38,0,Cloudy,0,64.77,Spring
2022-07-02,S003,P0011,Groceries,North,199.0,115,103,118.94,38.13,15,Snowy,1,35.81,Winter
2023-05-19,S002,P0004,Electronics,West,394.0,244,130,241.27,73.9,5,Snowy,1,76.73,Winter
2023-10-08,S005,P0002,Groceries,West,184.0,179,72,187.74,58.33,0,Cloudy,1,61.58,Summer
2022-03-19,S001,P0019,Electronics,South,436.0,283,83,292.08,92.52,10,Snowy,1,93.77,Autumn
2022-04-01,S004,P0016,Clothing,North,188.0,80,113,90.53,54.82,10,Cloudy,1,57.32,Winter
2022-07-10,S001,P0003,Electronics,North,437.0,174,56,183.18,64.65,5,Rainy,1,69.24,Winter
2023-04-20,S005,P0018,Clothing,West  ,327.0,116,143,134.53,57.94,20,Cloudy,1,56.34,Autumn
2023-06-13,S004,P0017,Toys,South,399.0,261,61,255.32,90.11,5,Cloudy,0,90.12,Autumn
2023-03-14,S001,P0008,Clothing,South,398.0,184,134,189.26,68.91,0,Cloudy,0,64.18,Autumn
2022-07-21,S005,P0003,Groceries,East,-54.0,252,189,246.43,31.53,5,,0,36.49,Winter
2022-03-09,S005,P0014,Toys,North,164.0,20,99,32.19,57.51,20,Cloudy,0,57.07,Winter
2023-01-12,S005,P0015,Clothing,North,80.0,20,33,12.83,46.35,20,Cloudy,0,46.17,Summer
2022-01-27,S002,P0019,Groceries,South,122.0,30,181,22.46,42.33,5,Snowy,1,37.38,Autumn
2023-01-01,S004,P0014,Electronics,South,496.0,370,171,380.29,63.77,20,Rainy,1,62.24,Summer
2022-11-15,S005,P0003,Furniture,East,157.0,78,87,95.32,,0,Sunny,1,86.61,Spring
2023-03-24,S005,P0015,Groceries,South,,189,146,200.75,83.32,10,Rainy,1,78.95,Autumn
2023-11-30,S005,P0009,Electronics,East,409.0,126,143,138.52,13.53,5,Snowy,1,13.89,Winter
2022-03-26,S004,P0006,Furniture,West,419.0,283,151,299.32,75.74,5,Sunny,1,73.16,Winter
2023-09-14,S005,P0014,Clothing,West,484.0,446,100,436.64,92.55,10,Snowy,0,96.01,Winter
2022-12-03,S001,P0001,Groceries,North,186.0,7,157,26.49,26.42,20,Cloudy,0,29.98,Autumn
2023-03-31,S002,P0011,Toys,North,327.0,309,76,323.64,60.36,10,Sunny,0,64.07,Autumn
2023-01-17,S003,P0001,Clothing,North,478.0,354,185,345.54,73.04,5,Snowy,0,71.85,Winter
2023-11-07,S002,P0004,Clothing,West,58.0,11,82,28.57,81.19,20,Snowy,1,81.84,Spring
2023-10-16,S001,P0012,Clothing,East,134.0,81,127,82.81,40.84,10,Snowy,1,39.32,Summer
2022-07-31,S005,P0014,Toys,East,169.0,58,152,71.23,57.54,10,Sunny,1,52.91,Winter
2023-11-19,S003,P0004,Furniture,West,211.0,173,176,167.19,23.0,20,Cloudy,0,23.04,Winter
2023-06-19,S001,P0001,Groceries,South,321.0,181,67,172.76,98.51,15,Cloudy,0,100.78,Spring
2022-04-05,S003,P0008,Toys,South,324.0,258,126,260.09,36.85,10,Rainy,1,31.85,Winter
2023-01-17,S001,P0010,Groceries,East,468.0,269,54,269.02,39.09,15,Cloudy,1,36.15,Winter
2023-10-09,S001,P0015,Toys,South,276.0,114,39,124.75,15.33,0,Rainy,1,18.77,Autumn
2023-04-02,S001,P0015,Toys,South,130.0,43,185,61.35,79.54,10,Rainy,0,84.06,Spring
2023-10-24,S005,P0014,Groceries,East,314.0,251,178,266.18,,5,Snowy,1,29.4,Winter
2023-06-17,S005,P0020,Groceries,North,386.0,156,200,160.9,33.93,10,Cloudy,1,38.23,Winter
2022-08-31,S001,P0017,Electronics,North,462.0,101,196,95.15,90.94,15,Cloudy,1,95.57,Spring
2023-10-04,S005,P0016,Toys,East,109.0,87,178,106.21,37.05,0,Cloudy,1,40.19,Winter
2022-08-19,S005,P0011,Electronics,West,121.0,101,150,95.46,13.07,10,Rainy,0,13.34,Winter
2022-08-04,S001,P0011,Groceries,East,131.0,76,193,73.39,19.45,5,Cloudy,0,18.76,Winter
2022-12-15,S002,P0016,Groceries,East,211.0,194,140,192.79,12.54,10,Rainy,0,14.37,Summer
2022-04-20,S004,P0010,Furniture,South,273.0,6,83,10.5,81.16,5,Rainy,0,84.39,Winter
